lpn_number,delivery_number,delivery_detail_id,serial_number,asset_tag,requested_by_user_id,creation_date,,Process_Area,Root_Cause_Tag,Context_Summary,SLA_Flag
LPN-0000107,DEL-000026,700414,SNTROGTY83,AST-RHQZ14,0AQZTB,2025-09-15,0.0,Outbound Logistics,,SERIAL SNTROGTY83 in LPN LPN-0000107 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000107,DEL-000026,700414,SNE4SGFCFL,AST-RV7ZGB,0AQZTB,2025-09-15,0.0,Outbound Logistics,,SERIAL SNE4SGFCFL in LPN LPN-0000107 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000107,DEL-000026,700414,SNGT68TW2X,AST-AZS8S1,0AQZTB,2025-09-15,0.0,Outbound Logistics,,SERIAL SNGT68TW2X in LPN LPN-0000107 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000107,DEL-000026,700414,SNNRIC1IPB,AST-N9Q52Y,0AQZTB,2025-09-15,0.0,Outbound Logistics,,SERIAL SNNRIC1IPB in LPN LPN-0000107 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000197,DEL-000065,700415,SN0SVIFBWC,AST-LPPW8F,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SN0SVIFBWC in LPN LPN-0000197 (delivery DEL-000065) Created: 2025-09-22. Asset tag present.,
LPN-0000197,DEL-000065,700415,SNX9SDDELY,AST-RQWEAS,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SNX9SDDELY in LPN LPN-0000197 (delivery DEL-000065) Created: 2025-09-22. Asset tag present.,
LPN-0000197,DEL-000065,700415,SNGFJOTGUN,AST-6YH4VD,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SNGFJOTGUN in LPN LPN-0000197 (delivery DEL-000065) Created: 2025-09-22. Asset tag present.,
LPN-0000197,DEL-000065,700415,SN54WN7H8O,AST-Q0XU24,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SN54WN7H8O in LPN LPN-0000197 (delivery DEL-000065) Created: 2025-09-22. Asset tag present.,
LPN-0000241,DEL-000067,700416,SNA3B1EHRP,AST-HCOMVR,9FKHPT,2025-09-05,0.0,Outbound Logistics,,SERIAL SNA3B1EHRP in LPN LPN-0000241 (delivery DEL-000067) Created: 2025-09-05. Asset tag present.,
LPN-0000241,DEL-000067,700416,SNPTIMNE8A,AST-BYZIXL,9FKHPT,2025-09-05,0.0,Outbound Logistics,,SERIAL SNPTIMNE8A in LPN LPN-0000241 (delivery DEL-000067) Created: 2025-09-05. Asset tag present.,
LPN-0000241,DEL-000067,700416,SN3NMCSX31,AST-SGGTKY,9FKHPT,2025-09-05,0.0,Outbound Logistics,,SERIAL SN3NMCSX31 in LPN LPN-0000241 (delivery DEL-000067) Created: 2025-09-05. Asset tag present.,
LPN-0000241,DEL-000067,700416,SN9WOWTEIU,AST-F26HJE,9FKHPT,2025-09-05,0.0,Outbound Logistics,,SERIAL SN9WOWTEIU in LPN LPN-0000241 (delivery DEL-000067) Created: 2025-09-05. Asset tag present.,
LPN-0000189,DEL-000167,700417,SNHUIXRY01,AST-5HCOOW,JU15Y8,2025-07-30,0.0,Outbound Logistics,,SERIAL SNHUIXRY01 in LPN LPN-0000189 (delivery DEL-000167) Created: 2025-07-30. Asset tag present.,
LPN-0000056,DEL-000200,700418,SNFHHRE6SR,AST-Y5UXH8,V8AUP7,2025-09-22,0.0,Outbound Logistics,,SERIAL SNFHHRE6SR in LPN LPN-0000056 (delivery DEL-000200) Created: 2025-09-22. Asset tag present.,
LPN-0000056,DEL-000200,700418,SNN3TQP3QN,AST-RK0MDE,V8AUP7,2025-09-22,0.0,Outbound Logistics,,SERIAL SNN3TQP3QN in LPN LPN-0000056 (delivery DEL-000200) Created: 2025-09-22. Asset tag present.,
LPN-0000056,DEL-000200,700418,SNWZICR3P6,AST-57J5CB,V8AUP7,2025-09-22,0.0,Outbound Logistics,,SERIAL SNWZICR3P6 in LPN LPN-0000056 (delivery DEL-000200) Created: 2025-09-22. Asset tag present.,
LPN-0000025,DEL-000172,700419,SNX24B30KY,AST-O80CNG,YVBUOI,2025-09-02,0.0,Outbound Logistics,,SERIAL SNX24B30KY in LPN LPN-0000025 (delivery DEL-000172) Created: 2025-09-02. Asset tag present.,
LPN-0000025,DEL-000172,700419,SNGE7P7XOG,AST-18FPEI,YVBUOI,2025-09-02,0.0,Outbound Logistics,,SERIAL SNGE7P7XOG in LPN LPN-0000025 (delivery DEL-000172) Created: 2025-09-02. Asset tag present.,
LPN-0000025,DEL-000172,700419,SNVSW9H0LL,AST-LZJH9C,YVBUOI,2025-09-02,0.0,Outbound Logistics,,SERIAL SNVSW9H0LL in LPN LPN-0000025 (delivery DEL-000172) Created: 2025-09-02. Asset tag present.,
LPN-0000025,DEL-000172,700419,SNANL7CIFB,AST-N2JYKY,YVBUOI,2025-09-02,0.0,Outbound Logistics,,SERIAL SNANL7CIFB in LPN LPN-0000025 (delivery DEL-000172) Created: 2025-09-02. Asset tag present.,
LPN-0000101,DEL-000077,700420,SNHVUAOPMM,AST-CDIJE7,YRGQK5,2025-08-21,0.0,Outbound Logistics,,SERIAL SNHVUAOPMM in LPN LPN-0000101 (delivery DEL-000077) Created: 2025-08-21. Asset tag present.,
LPN-0000212,DEL-000208,700421,SN9SY8XYXN,AST-BJ14YK,TRGTUR,2025-08-07,0.0,Outbound Logistics,,SERIAL SN9SY8XYXN in LPN LPN-0000212 (delivery DEL-000208) Created: 2025-08-07. Asset tag present.,
LPN-0000212,DEL-000208,700421,SNV4YLUZZE,AST-GF3657,TRGTUR,2025-08-07,0.0,Outbound Logistics,,SERIAL SNV4YLUZZE in LPN LPN-0000212 (delivery DEL-000208) Created: 2025-08-07. Asset tag present.,
LPN-0000049,DEL-000087,700422,SNAF9FNSTN,AST-85KXXT,LG7NAI,2025-10-07,0.0,Outbound Logistics,,SERIAL SNAF9FNSTN in LPN LPN-0000049 (delivery DEL-000087) Created: 2025-10-07. Asset tag present.,
LPN-0000065,DEL-000159,700423,SNLF2C8ADS,AST-Q8OUK2,6HV04S,2025-09-25,0.0,Outbound Logistics,,SERIAL SNLF2C8ADS in LPN LPN-0000065 (delivery DEL-000159) Created: 2025-09-25. Asset tag present.,
LPN-0000065,DEL-000159,700423,SNGGV8DLPU,AST-RR52DW,6HV04S,2025-09-25,0.0,Outbound Logistics,,SERIAL SNGGV8DLPU in LPN LPN-0000065 (delivery DEL-000159) Created: 2025-09-25. Asset tag present.,
LPN-0000065,DEL-000159,700423,SNO7F3GGKD,AST-H6XJNZ,6HV04S,2025-09-25,0.0,Outbound Logistics,,SERIAL SNO7F3GGKD in LPN LPN-0000065 (delivery DEL-000159) Created: 2025-09-25. Asset tag present.,
LPN-0000065,DEL-000159,700423,SN4PQ47ITU,AST-TDRD84,6HV04S,2025-09-25,0.0,Outbound Logistics,,SERIAL SN4PQ47ITU in LPN LPN-0000065 (delivery DEL-000159) Created: 2025-09-25. Asset tag present.,
LPN-0000065,DEL-000159,700423,SNDGALN6YV,AST-W957GW,6HV04S,2025-09-25,0.0,Outbound Logistics,,SERIAL SNDGALN6YV in LPN LPN-0000065 (delivery DEL-000159) Created: 2025-09-25. Asset tag present.,
LPN-0000139,DEL-000206,700424,SNI5VUBXLH,AST-H4RAY0,GD1ZRU,2025-10-16,0.0,Outbound Logistics,,SERIAL SNI5VUBXLH in LPN LPN-0000139 (delivery DEL-000206) Created: 2025-10-16. Asset tag present.,
LPN-0000139,DEL-000206,700424,SNQLSGJV3D,AST-S5SCMO,GD1ZRU,2025-10-16,0.0,Outbound Logistics,,SERIAL SNQLSGJV3D in LPN LPN-0000139 (delivery DEL-000206) Created: 2025-10-16. Asset tag present.,
LPN-0000129,DEL-000095,700425,SNBOK4M0HT,AST-5MAJLG,H16W7A,2025-08-29,0.0,Outbound Logistics,,SERIAL SNBOK4M0HT in LPN LPN-0000129 (delivery DEL-000095) Created: 2025-08-29. Asset tag present.,
LPN-0000129,DEL-000095,700425,SNIJHZ9Q0L,AST-FMFGPX,H16W7A,2025-08-29,0.0,Outbound Logistics,,SERIAL SNIJHZ9Q0L in LPN LPN-0000129 (delivery DEL-000095) Created: 2025-08-29. Asset tag present.,
LPN-0000129,DEL-000095,700425,SNUHKZVUB1,AST-BFF754,H16W7A,2025-08-29,0.0,Outbound Logistics,,SERIAL SNUHKZVUB1 in LPN LPN-0000129 (delivery DEL-000095) Created: 2025-08-29. Asset tag present.,
LPN-0000129,DEL-000095,700425,SN7XHT4IB9,AST-TW9390,H16W7A,2025-08-29,0.0,Outbound Logistics,,SERIAL SN7XHT4IB9 in LPN LPN-0000129 (delivery DEL-000095) Created: 2025-08-29. Asset tag present.,
LPN-0000129,DEL-000095,700425,SNWN696U47,AST-JACYI2,H16W7A,2025-08-29,0.0,Outbound Logistics,,SERIAL SNWN696U47 in LPN LPN-0000129 (delivery DEL-000095) Created: 2025-08-29. Asset tag present.,
LPN-0000136,DEL-000020,700426,SNUDAP56O4,AST-FNERNW,4RK2WH,2025-09-11,0.0,Outbound Logistics,,SERIAL SNUDAP56O4 in LPN LPN-0000136 (delivery DEL-000020) Created: 2025-09-11. Asset tag present.,
LPN-0000136,DEL-000020,700426,SNZRY5Y0II,AST-14QYLB,4RK2WH,2025-09-11,0.0,Outbound Logistics,,SERIAL SNZRY5Y0II in LPN LPN-0000136 (delivery DEL-000020) Created: 2025-09-11. Asset tag present.,
LPN-0000136,DEL-000020,700426,SN507L8B1D,AST-FNFH52,4RK2WH,2025-09-11,0.0,Outbound Logistics,,SERIAL SN507L8B1D in LPN LPN-0000136 (delivery DEL-000020) Created: 2025-09-11. Asset tag present.,
LPN-0000136,DEL-000020,700426,SNZ93ZT73L,AST-BB0U1D,4RK2WH,2025-09-11,0.0,Outbound Logistics,,SERIAL SNZ93ZT73L in LPN LPN-0000136 (delivery DEL-000020) Created: 2025-09-11. Asset tag present.,
LPN-0000136,DEL-000020,700426,SNET08OUSO,AST-PVEF68,4RK2WH,2025-09-11,0.0,Outbound Logistics,,SERIAL SNET08OUSO in LPN LPN-0000136 (delivery DEL-000020) Created: 2025-09-11. Asset tag present.,
LPN-0000157,DEL-000220,700427,SNKCNW6UEN,AST-9MXPRX,41AWNJ,2025-10-11,0.0,Outbound Logistics,,SERIAL SNKCNW6UEN in LPN LPN-0000157 (delivery DEL-000220) Created: 2025-10-11. Asset tag present.,
LPN-0000157,DEL-000220,700427,SNUZ0AZAYL,AST-NMWLMG,41AWNJ,2025-10-11,0.0,Outbound Logistics,,SERIAL SNUZ0AZAYL in LPN LPN-0000157 (delivery DEL-000220) Created: 2025-10-11. Asset tag present.,
LPN-0000157,DEL-000220,700427,SNWYGHKA2I,AST-FVMNRC,41AWNJ,2025-10-11,0.0,Outbound Logistics,,SERIAL SNWYGHKA2I in LPN LPN-0000157 (delivery DEL-000220) Created: 2025-10-11. Asset tag present.,
LPN-0000214,DEL-000037,700428,SNM4W039CF,AST-ZSBLXE,9BZZ99,2025-09-17,0.0,Outbound Logistics,,SERIAL SNM4W039CF in LPN LPN-0000214 (delivery DEL-000037) Created: 2025-09-17. Asset tag present.,
LPN-0000214,DEL-000037,700428,SNH0A5RYBE,AST-DPZHZQ,9BZZ99,2025-09-17,0.0,Outbound Logistics,,SERIAL SNH0A5RYBE in LPN LPN-0000214 (delivery DEL-000037) Created: 2025-09-17. Asset tag present.,
LPN-0000214,DEL-000037,700428,SN0E5DDTUR,AST-FUSQA3,9BZZ99,2025-09-17,0.0,Outbound Logistics,,SERIAL SN0E5DDTUR in LPN LPN-0000214 (delivery DEL-000037) Created: 2025-09-17. Asset tag present.,
LPN-0000197,DEL-000083,700429,SNPN8GWFAX,AST-0OLLOF,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SNPN8GWFAX in LPN LPN-0000197 (delivery DEL-000083) Created: 2025-09-22. Asset tag present.,
LPN-0000197,DEL-000083,700429,SN0O1TISGW,AST-8W38T7,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SN0O1TISGW in LPN LPN-0000197 (delivery DEL-000083) Created: 2025-09-22. Asset tag present.,
LPN-0000197,DEL-000083,700429,SN653DR46E,AST-ODBADS,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SN653DR46E in LPN LPN-0000197 (delivery DEL-000083) Created: 2025-09-22. Asset tag present.,
LPN-0000197,DEL-000083,700429,SNNTZMFX4A,AST-JD2RYL,JRN9R7,2025-09-22,0.0,Outbound Logistics,,SERIAL SNNTZMFX4A in LPN LPN-0000197 (delivery DEL-000083) Created: 2025-09-22. Asset tag present.,
LPN-0000143,DEL-000086,700430,SN497F2XEW,AST-9A8KV4,FBQ9VP,2025-09-22,0.0,Outbound Logistics,,SERIAL SN497F2XEW in LPN LPN-0000143 (delivery DEL-000086) Created: 2025-09-22. Asset tag present.,
LPN-0000143,DEL-000086,700430,SN93VTZY76,AST-X6CB6S,FBQ9VP,2025-09-22,0.0,Outbound Logistics,,SERIAL SN93VTZY76 in LPN LPN-0000143 (delivery DEL-000086) Created: 2025-09-22. Asset tag present.,
LPN-0000117,DEL-000104,700431,SNYUI2A6H9,AST-9MRBDR,TVTV4A,2025-08-22,0.0,Outbound Logistics,,SERIAL SNYUI2A6H9 in LPN LPN-0000117 (delivery DEL-000104) Created: 2025-08-22. Asset tag present.,
LPN-0000117,DEL-000104,700431,SN44KSQJGA,AST-W421TJ,TVTV4A,2025-08-22,0.0,Outbound Logistics,,SERIAL SN44KSQJGA in LPN LPN-0000117 (delivery DEL-000104) Created: 2025-08-22. Asset tag present.,
LPN-0000117,DEL-000104,700431,SN2VL27YMD,AST-WG7YHQ,TVTV4A,2025-08-22,0.0,Outbound Logistics,,SERIAL SN2VL27YMD in LPN LPN-0000117 (delivery DEL-000104) Created: 2025-08-22. Asset tag present.,
LPN-0000117,DEL-000104,700431,SNFJBZ8HI2,AST-A6ZAF8,TVTV4A,2025-08-22,0.0,Outbound Logistics,,SERIAL SNFJBZ8HI2 in LPN LPN-0000117 (delivery DEL-000104) Created: 2025-08-22. Asset tag present.,
LPN-0000117,DEL-000104,700431,SN8B0AU7PO,AST-OZ8OCS,TVTV4A,2025-08-22,0.0,Outbound Logistics,,SERIAL SN8B0AU7PO in LPN LPN-0000117 (delivery DEL-000104) Created: 2025-08-22. Asset tag present.,
LPN-0000087,DEL-000086,700432,SN397FECZX,AST-YO5EBP,2O539Y,2025-09-30,0.0,Outbound Logistics,,SERIAL SN397FECZX in LPN LPN-0000087 (delivery DEL-000086) Created: 2025-09-30. Asset tag present.,
LPN-0000087,DEL-000086,700432,SNKTUJ4NJ0,AST-I0I56E,2O539Y,2025-09-30,0.0,Outbound Logistics,,SERIAL SNKTUJ4NJ0 in LPN LPN-0000087 (delivery DEL-000086) Created: 2025-09-30. Asset tag present.,
LPN-0000087,DEL-000086,700432,SNSVD66V8T,AST-7B9ZY4,2O539Y,2025-09-30,0.0,Outbound Logistics,,SERIAL SNSVD66V8T in LPN LPN-0000087 (delivery DEL-000086) Created: 2025-09-30. Asset tag present.,
LPN-0000238,DEL-000135,700433,SN8FLQFKPH,AST-VJV5OM,GZXZ3J,2025-10-14,0.0,Outbound Logistics,,SERIAL SN8FLQFKPH in LPN LPN-0000238 (delivery DEL-000135) Created: 2025-10-14. Asset tag present.,
LPN-0000238,DEL-000135,700433,SNCGTCD1T7,AST-WQ40F3,GZXZ3J,2025-10-14,0.0,Outbound Logistics,,SERIAL SNCGTCD1T7 in LPN LPN-0000238 (delivery DEL-000135) Created: 2025-10-14. Asset tag present.,
LPN-0000161,DEL-000179,700434,SNQTQO595Y,AST-B0N9OI,D261FF,2025-09-01,0.0,Outbound Logistics,,SERIAL SNQTQO595Y in LPN LPN-0000161 (delivery DEL-000179) Created: 2025-09-01. Asset tag present.,
LPN-0000161,DEL-000179,700434,SNN3DA1EHT,AST-IAB4Y4,D261FF,2025-09-01,0.0,Outbound Logistics,,SERIAL SNN3DA1EHT in LPN LPN-0000161 (delivery DEL-000179) Created: 2025-09-01. Asset tag present.,
LPN-0000132,DEL-000026,700435,SNBA1MPY0C,AST-CIR62L,YHW7NH,2025-09-15,0.0,Outbound Logistics,,SERIAL SNBA1MPY0C in LPN LPN-0000132 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000132,DEL-000026,700435,SN3KQJGI77,AST-S2IK5F,YHW7NH,2025-09-15,0.0,Outbound Logistics,,SERIAL SN3KQJGI77 in LPN LPN-0000132 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000132,DEL-000026,700435,SN5TL2B2L8,AST-I7P2SS,YHW7NH,2025-09-15,0.0,Outbound Logistics,,SERIAL SN5TL2B2L8 in LPN LPN-0000132 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000132,DEL-000026,700435,SN7BMEZGZW,AST-LQ8IXP,YHW7NH,2025-09-15,0.0,Outbound Logistics,,SERIAL SN7BMEZGZW in LPN LPN-0000132 (delivery DEL-000026) Created: 2025-09-15. Asset tag present.,
LPN-0000015,DEL-000052,700436,SNV59SLF7T,AST-M5HEFI,QVUQU3,2025-10-04,0.0,Outbound Logistics,,SERIAL SNV59SLF7T in LPN LPN-0000015 (delivery DEL-000052) Created: 2025-10-04. Asset tag present.,
LPN-0000015,DEL-000052,700436,SNXIIXFA7J,AST-UY3Y5T,QVUQU3,2025-10-04,0.0,Outbound Logistics,,SERIAL SNXIIXFA7J in LPN LPN-0000015 (delivery DEL-000052) Created: 2025-10-04. Asset tag present.,
LPN-0000070,DEL-000225,700437,SN8ZQ1DOVD,AST-RJ8CG5,H48S07,2025-09-09,0.0,Outbound Logistics,,SERIAL SN8ZQ1DOVD in LPN LPN-0000070 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000070,DEL-000225,700437,SNY0P5ICHZ,AST-KTNZUC,H48S07,2025-09-09,0.0,Outbound Logistics,,SERIAL SNY0P5ICHZ in LPN LPN-0000070 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000070,DEL-000225,700437,SNAWXW2D3V,AST-90JBN5,H48S07,2025-09-09,0.0,Outbound Logistics,,SERIAL SNAWXW2D3V in LPN LPN-0000070 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000006,DEL-000176,700438,SN8MXUC2BB,AST-69DRTX,LQXZ2N,2025-10-13,0.0,Outbound Logistics,,SERIAL SN8MXUC2BB in LPN LPN-0000006 (delivery DEL-000176) Created: 2025-10-13. Asset tag present.,
LPN-0000006,DEL-000176,700438,SNANSRGNKY,AST-JJN1KG,LQXZ2N,2025-10-13,0.0,Outbound Logistics,,SERIAL SNANSRGNKY in LPN LPN-0000006 (delivery DEL-000176) Created: 2025-10-13. Asset tag present.,
LPN-0000006,DEL-000176,700438,SNMVS8QXVG,AST-TKDR08,LQXZ2N,2025-10-13,0.0,Outbound Logistics,,SERIAL SNMVS8QXVG in LPN LPN-0000006 (delivery DEL-000176) Created: 2025-10-13. Asset tag present.,
LPN-0000006,DEL-000176,700438,SNAEUFYI13,AST-MU32SL,LQXZ2N,2025-10-13,0.0,Outbound Logistics,,SERIAL SNAEUFYI13 in LPN LPN-0000006 (delivery DEL-000176) Created: 2025-10-13. Asset tag present.,
LPN-0000006,DEL-000176,700438,SNHXMOFAJ1,AST-E3DPKD,LQXZ2N,2025-10-13,0.0,Outbound Logistics,,SERIAL SNHXMOFAJ1 in LPN LPN-0000006 (delivery DEL-000176) Created: 2025-10-13. Asset tag present.,
LPN-0000191,DEL-000180,700439,SN1OOXHLLD,AST-RG1JO8,RUN242,2025-10-05,0.0,Outbound Logistics,,SERIAL SN1OOXHLLD in LPN LPN-0000191 (delivery DEL-000180) Created: 2025-10-05. Asset tag present.,
LPN-0000191,DEL-000180,700439,SNJS731HR3,AST-E6PDPT,RUN242,2025-10-05,0.0,Outbound Logistics,,SERIAL SNJS731HR3 in LPN LPN-0000191 (delivery DEL-000180) Created: 2025-10-05. Asset tag present.,
LPN-0000191,DEL-000180,700439,SN5QQOZWJE,AST-R17HQO,RUN242,2025-10-05,0.0,Outbound Logistics,,SERIAL SN5QQOZWJE in LPN LPN-0000191 (delivery DEL-000180) Created: 2025-10-05. Asset tag present.,
LPN-0000191,DEL-000180,700439,SNKE2S2XI8,AST-JYV3KF,RUN242,2025-10-05,0.0,Outbound Logistics,,SERIAL SNKE2S2XI8 in LPN LPN-0000191 (delivery DEL-000180) Created: 2025-10-05. Asset tag present.,
LPN-0000191,DEL-000180,700439,SN3PDP7WL2,AST-6DR8KV,RUN242,2025-10-05,0.0,Outbound Logistics,,SERIAL SN3PDP7WL2 in LPN LPN-0000191 (delivery DEL-000180) Created: 2025-10-05. Asset tag present.,
LPN-0000092,DEL-000089,700440,SNZ0ZYRZVV,AST-YCNCTH,L4LFN9,2025-09-04,0.0,Outbound Logistics,,SERIAL SNZ0ZYRZVV in LPN LPN-0000092 (delivery DEL-000089) Created: 2025-09-04. Asset tag present.,
LPN-0000092,DEL-000089,700440,SNTL81WP19,AST-NXA9TN,L4LFN9,2025-09-04,0.0,Outbound Logistics,,SERIAL SNTL81WP19 in LPN LPN-0000092 (delivery DEL-000089) Created: 2025-09-04. Asset tag present.,
LPN-0000092,DEL-000089,700440,SNC8AD3FL2,AST-7Z2RMT,L4LFN9,2025-09-04,0.0,Outbound Logistics,,SERIAL SNC8AD3FL2 in LPN LPN-0000092 (delivery DEL-000089) Created: 2025-09-04. Asset tag present.,
LPN-0000092,DEL-000089,700440,SNM7NLQ3QN,AST-S1FLOF,L4LFN9,2025-09-04,0.0,Outbound Logistics,,SERIAL SNM7NLQ3QN in LPN LPN-0000092 (delivery DEL-000089) Created: 2025-09-04. Asset tag present.,
LPN-0000003,DEL-000093,700441,SNXHNG7Y9K,AST-0ZBA1R,TG8PJM,2025-10-18,0.0,Outbound Logistics,,SERIAL SNXHNG7Y9K in LPN LPN-0000003 (delivery DEL-000093) Created: 2025-10-18. Asset tag present.,
LPN-0000003,DEL-000093,700441,SNY18N3FXG,AST-48T6LI,TG8PJM,2025-10-18,0.0,Outbound Logistics,,SERIAL SNY18N3FXG in LPN LPN-0000003 (delivery DEL-000093) Created: 2025-10-18. Asset tag present.,
LPN-0000003,DEL-000093,700441,SNQ5NWOQ76,AST-JPM66C,TG8PJM,2025-10-18,0.0,Outbound Logistics,,SERIAL SNQ5NWOQ76 in LPN LPN-0000003 (delivery DEL-000093) Created: 2025-10-18. Asset tag present.,
LPN-0000003,DEL-000093,700441,SNBNOF6JY4,AST-MBU4CJ,TG8PJM,2025-10-18,0.0,Outbound Logistics,,SERIAL SNBNOF6JY4 in LPN LPN-0000003 (delivery DEL-000093) Created: 2025-10-18. Asset tag present.,
LPN-0000003,DEL-000093,700441,SN0JSWKAHF,AST-K6PWBA,TG8PJM,2025-10-18,0.0,Outbound Logistics,,SERIAL SN0JSWKAHF in LPN LPN-0000003 (delivery DEL-000093) Created: 2025-10-18. Asset tag present.,
LPN-0000249,DEL-000225,700442,SNKMB40ZG5,AST-SLTZQH,DXM0DB,2025-09-09,0.0,Outbound Logistics,,SERIAL SNKMB40ZG5 in LPN LPN-0000249 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000249,DEL-000225,700442,SNMST9XICL,AST-LCQIEN,DXM0DB,2025-09-09,0.0,Outbound Logistics,,SERIAL SNMST9XICL in LPN LPN-0000249 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000249,DEL-000225,700442,SNBQSSRORV,AST-162FLI,DXM0DB,2025-09-09,0.0,Outbound Logistics,,SERIAL SNBQSSRORV in LPN LPN-0000249 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000249,DEL-000225,700442,SNYZ9LSPRJ,AST-SOJKSU,DXM0DB,2025-09-09,0.0,Outbound Logistics,,SERIAL SNYZ9LSPRJ in LPN LPN-0000249 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000249,DEL-000225,700442,SN1KIESJUN,AST-3UM91J,DXM0DB,2025-09-09,0.0,Outbound Logistics,,SERIAL SN1KIESJUN in LPN LPN-0000249 (delivery DEL-000225) Created: 2025-09-09. Asset tag present.,
LPN-0000065,DEL-000133,700443,SNRJKF40QJ,AST-7BKGEJ,6HV04S,2025-09-25,0.0,Outbound Logistics,,SERIAL SNRJKF40QJ in LPN LPN-0000065 (delivery DEL-000133) Created: 2025-09-25. Asset tag present.,
LPN-0000065,DEL-000133,700443,SNEUV44W7Y,AST-6AV7OE,6HV04S,2025-09-25,0.0,Outbound Logistics,,SERIAL SNEUV44W7Y in LPN LPN-0000065 (delivery DEL-000133) Created: 2025-09-25. Asset tag present.,
LPN-0000115,DEL-000058,700444,SNVUFSHE43,AST-ZHM1R0,E3K4HW,2025-10-17,0.0,Outbound Logistics,,SERIAL SNVUFSHE43 in LPN LPN-0000115 (delivery DEL-000058) Created: 2025-10-17. Asset tag present.,
LPN-0000037,DEL-000185,700445,SNF32TOAM1,AST-ZN5A40,XT94DE,2025-09-18,0.0,Outbound Logistics,,SERIAL SNF32TOAM1 in LPN LPN-0000037 (delivery DEL-000185) Created: 2025-09-18. Asset tag present.,
LPN-0000037,DEL-000185,700445,SNVODEBN7L,AST-V8IZJ7,XT94DE,2025-09-18,0.0,Outbound Logistics,,SERIAL SNVODEBN7L in LPN LPN-0000037 (delivery DEL-000185) Created: 2025-09-18. Asset tag present.,
LPN-0000037,DEL-000185,700445,SNK5JWHSS8,AST-3CADOH,XT94DE,2025-09-18,0.0,Outbound Logistics,,SERIAL SNK5JWHSS8 in LPN LPN-0000037 (delivery DEL-000185) Created: 2025-09-18. Asset tag present.,
LPN-0000097,DEL-000217,700446,SNZVJAV4RC,AST-677KXC,UL8R2N,2025-10-06,0.0,Outbound Logistics,,SERIAL SNZVJAV4RC in LPN LPN-0000097 (delivery DEL-000217) Created: 2025-10-06. Asset tag present.,
LPN-0000202,DEL-000207,700447,SNMTT4I4H0,AST-8P32L3,BUV1C5,2025-10-06,0.0,Outbound Logistics,,SERIAL SNMTT4I4H0 in LPN LPN-0000202 (delivery DEL-000207) Created: 2025-10-06. Asset tag present.,
LPN-0000202,DEL-000207,700447,SNEFFQBN72,AST-Z7D6JS,BUV1C5,2025-10-06,0.0,Outbound Logistics,,SERIAL SNEFFQBN72 in LPN LPN-0000202 (delivery DEL-000207) Created: 2025-10-06. Asset tag present.,
LPN-0000202,DEL-000207,700447,SNRQP3E8RL,AST-OHKV6S,BUV1C5,2025-10-06,0.0,Outbound Logistics,,SERIAL SNRQP3E8RL in LPN LPN-0000202 (delivery DEL-000207) Created: 2025-10-06. Asset tag present.,
LPN-0000202,DEL-000207,700447,SNMWAE23N1,AST-598PTG,BUV1C5,2025-10-06,0.0,Outbound Logistics,,SERIAL SNMWAE23N1 in LPN LPN-0000202 (delivery DEL-000207) Created: 2025-10-06. Asset tag present.,
LPN-0000202,DEL-000207,700447,SN0DQD7BLF,AST-2IAU1P,BUV1C5,2025-10-06,0.0,Outbound Logistics,,SERIAL SN0DQD7BLF in LPN LPN-0000202 (delivery DEL-000207) Created: 2025-10-06. Asset tag present.,
LPN-0000017,DEL-000213,700448,SN9AEVD6ZC,AST-3540NA,J23XU3,2025-10-01,0.0,Outbound Logistics,,SERIAL SN9AEVD6ZC in LPN LPN-0000017 (delivery DEL-000213) Created: 2025-10-01. Asset tag present.,
LPN-0000017,DEL-000213,700448,SNDQSLHRF9,AST-BD85G0,J23XU3,2025-10-01,0.0,Outbound Logistics,,SERIAL SNDQSLHRF9 in LPN LPN-0000017 (delivery DEL-000213) Created: 2025-10-01. Asset tag present.,
